# META,public,LGE Pressure Sensor Non-wakeup,LGE,string_type=android.sensor.pressure,min_delay_us=40000,max_delay_us=1000000,resolution_hpa=0.0016
# META,unfiltered,LGE Unfiltered Pressure  Non-wakeup,Goertek,string_type=lge.sensor.lg_unfiltered_pressure,min_delay_us=31250,max_delay_us=1000000,resolution_hpa=0.01
source,timestamp_ns,pressure_hpa
unfiltered,668736715081351,981.78460693
unfiltered,668736746370622,981.78588867
public,668736733853018,981.78735352
unfiltered,668736777622966,981.78607178
public,668736773853018,981.78723145
unfiltered,668736808869059,981.78601074
unfiltered,668736840115934,981.78594971
public,668736813853018,981.78717041
public,668736853853018,981.78692627
unfiltered,668736871361038,981.78546143
unfiltered,668736902614893,981.78533936
public,668736893853018,981.78692627
public,668736933853018,981.78680420
unfiltered,668736933860986,981.78533936
unfiltered,668736965115413,981.78625488
unfiltered,668736996368070,981.78680420
public,668736973853018,981.78656006
public,668737013853018,981.78656006
unfiltered,668737027620153,981.78784180
unfiltered,668737058868070,981.78985596
public,668737053853018,981.78656006
unfiltered,668737090111820,981.79077148
unfiltered,668737121364684,981.79010010
public,668737093853018,981.78656006
public,668737133853018,981.78656006
unfiltered,668737152611507,981.78900146
unfiltered,668737183861768,981.78924561
public,668737173853018,981.78656006
public,668737213853018,981.78656006
unfiltered,668737215111507,981.78924561
unfiltered,668737246361820,981.78887939
public,668737253853018,981.78656006
unfiltered,668737277613591,981.78851318
unfiltered,668737308862288,981.78912354
public,668737293853018,981.78656006
unfiltered,668737340112288,981.78936768
public,668737333853018,981.78680420
unfiltered,668737371361768,981.78814697
unfiltered,668737402613851,981.78857422
public,668737373853018,981.78692627
unfiltered,668737433861768,981.78887939
public,668737413853018,981.78717041
unfiltered,668737465115674,981.78759766
public,668737453853018,981.78723145
unfiltered,668737496331872,981.78619385
public,668737493853018,981.78723145
unfiltered,668737527611247,981.78656006
unfiltered,668737558866507,981.78765869
public,668737533853018,981.78723145
unfiltered,668737590126663,981.78729248
public,668737573853018,981.78735352
public,668737613853018,981.78741455
unfiltered,668737621365934,981.78759766
unfiltered,668737652611559,981.78875732
unfiltered,668737683865934,981.78814697
public,668737653853018,981.78747559
unfiltered,668737715110726,981.78601074
public,668737693853018,981.78747559
public,668737733853018,981.78747559
unfiltered,668737746361768,981.78485107
unfiltered,668737777611559,981.78485107
public,668737773853018,981.78747559
unfiltered,668737808862861,981.78497314
unfiltered,668737840112080,981.78436279
public,668737813853018,981.78747559
public,668737853853018,981.78747559
unfiltered,668737871362028,981.78479004
public,668737893853018,981.78747559
unfiltered,668737902612028,981.78686523
unfiltered,668737933861559,981.78771973
public,668737933853018,981.78747559
unfiltered,668737965112080,981.78656006
unfiltered,668737996361247,981.78564453
public,668737973853018,981.78747559
unfiltered,668738027619059,981.78546143
public,668738013853018,981.78741455
unfiltered,668738058870153,981.78546143
public,668738053853018,981.78735352
unfiltered,668738090117288,981.78588867
unfiltered,668738121369059,981.78686523
public,668738093853018,981.78680420
public,668738133853018,981.78680420
unfiltered,668738152623747,981.78680420
unfiltered,668738183867809,981.78674316
public,668738173853018,981.78680420
unfiltered,668738215092966,981.78686523
public,668738213853018,981.78680420
unfiltered,668738246368799,981.78619385
public,668738253853018,981.78674316
unfiltered,668738277623018,981.78662109
unfiltered,668738308866484,981.78729248
public,668738293851693,981.78674316
unfiltered,668738340120078,981.78833008
public,668738333851693,981.78674316
unfiltered,668738371371120,981.78845215
unfiltered,668738402619088,981.78869629
public,668738373851693,981.78674316
unfiltered,668738433866953,981.78979492
public,668738413851693,981.78674316
unfiltered,668738465121641,981.78912354
public,668738453851693,981.78674316
unfiltered,668738496366693,981.78820801
public,668738493851693,981.78674316
unfiltered,668738527610182,981.78692627
unfiltered,668738558860182,981.78662109
public,668738533851693,981.78674316
unfiltered,668738590125859,981.78784180
public,668738573851693,981.78674316
unfiltered,668738621360963,981.78710938
public,668738613851693,981.78674316
unfiltered,668738652610443,981.78570557
unfiltered,668738683860443,981.78594971
public,668738653851693,981.78656006
unfiltered,668738715110182,981.78607178
public,668738693851693,981.78656006
unfiltered,668738746361016,981.78662109
public,668738733851693,981.78643799
unfiltered,668738777611224,981.78686523
public,668738773851693,981.78643799
unfiltered,668738808861536,981.78741455
unfiltered,668738840110755,981.78857422
public,668738813851693,981.78643799
public,668738853851693,981.78643799
unfiltered,668738871360963,981.78765869
unfiltered,668738902610963,981.78710938
public,668738893851693,981.78643799
unfiltered,668738933859922,981.78686523
public,668738933851693,981.78643799
unfiltered,668738965110755,981.78552246
unfiltered,668738996330078,981.78533936
public,668738973851693,981.78643799
unfiltered,668739027610443,981.78570557
public,668739013851693,981.78643799
unfiltered,668739058864870,981.78521729
public,668739053851693,981.78637695
unfiltered,668739090111016,981.78143311
unfiltered,668739121364661,981.77911377
public,668739093851693,981.78637695
public,668739133851693,981.78631592
unfiltered,668739152610443,981.78100586
unfiltered,668739183862005,981.78173828
public,668739173851693,981.78631592
unfiltered,668739215109713,981.78173828
public,668739213851693,981.78631592
unfiltered,668739246360443,981.78179932
unfiltered,668739277610703,981.78125000
public,668739253851693,981.78631592
unfiltered,668739308860443,981.78155518
public,668739293851693,981.78631592
unfiltered,668739340110963,981.78259277
public,668739333851693,981.78631592
unfiltered,668739371360182,981.78314209
unfiltered,668739402610963,981.78247070
public,668739373851693,981.78631592
public,668739413851693,981.78631592
unfiltered,668739433860443,981.78265381
unfiltered,668739465110963,981.78314209
public,668739453851693,981.78631592
public,668739493851693,981.78631592
unfiltered,668739496378984,981.78338623
unfiltered,668739527610443,981.78369141
unfiltered,668739558861224,981.78344727
public,668739533851693,981.78631592
public,668739573851693,981.78631592
unfiltered,668739590120391,981.78314209
public,668739613851693,981.78631592
unfiltered,668739621360182,981.78247070
unfiltered,668739652610234,981.78204346
unfiltered,668739683860703,981.78155518
public,668739653851693,981.78631592
unfiltered,668739715078776,981.78234863
public,668739693851693,981.78631592
unfiltered,668739746367943,981.78436279
public,668739733851693,981.78631592
unfiltered,668739777624766,981.78576660
public,668739773851693,981.78631592
unfiltered,668739808867995,981.78576660
unfiltered,668739840140391,981.78674316
public,668739813851693,981.78631592
unfiltered,668739871368776,981.78881836
public,668739853851693,981.78637695
public,668739893851693,981.78643799
unfiltered,668739902618828,981.78930664
unfiltered,668739933868516,981.78961182
public,668739933851693,981.78674316
unfiltered,668739965126380,981.79119873
unfiltered,668739996365391,981.79266357
public,668739973851693,981.78680420
unfiltered,668740027615911,981.79248047
public,668740013851693,981.78680420
unfiltered,668740058866172,981.79235840
public,668740053851693,981.78680420
unfiltered,668740090116484,981.79327393
public,668740093851693,981.78680420
unfiltered,668740121367474,981.79248047
unfiltered,668740152617213,981.79052734
public,668740133851693,981.78680420
unfiltered,668740183867213,981.78942871
public,668740173851693,981.78680420
public,668740213851693,981.78680420
unfiltered,668740215110703,981.78979492
unfiltered,668740246360234,981.79083252
unfiltered,668740277610182,981.79150391
public,668740253851693,981.78680420
unfiltered,668740308860443,981.79064941
public,668740293851693,981.78680420
unfiltered,668740340111224,981.79016113
public,668740333851693,981.78680420
unfiltered,668740371359974,981.79138184
unfiltered,668740402614088,981.79150391
public,668740373851693,981.78680420
public,668740413851693,981.78680420
unfiltered,668740433860234,981.79095459
unfiltered,668740465110755,981.79174805
public,668740453851693,981.78680420
unfiltered,668740496330703,981.79162598
public,668740493851693,981.78686523
unfiltered,668740527610495,981.78906250
public,668740533851693,981.78686523
unfiltered,668740558868828,981.78637695
public,668740573851693,981.78686523
unfiltered,668740590120078,981.78594971
public,668740613851693,981.78686523
unfiltered,668740621364870,981.78729248
unfiltered,668740652612786,981.78826904
unfiltered,668740683864870,981.78906250
public,668740653851693,981.78686523
unfiltered,668740715111224,981.78967285
public,668740693851693,981.78686523
public,668740733851693,981.78686523
unfiltered,668740746360703,981.79028320
unfiltered,668740777612318,981.79107666
public,668740773851693,981.78686523
unfiltered,668740808859661,981.79156494
unfiltered,668740840110703,981.79290771
public,668740813851693,981.78686523
public,668740853851693,981.78686523
unfiltered,668740871363880,981.79296875
unfiltered,668740902614141,981.79278564
public,668740893851693,981.78698730
unfiltered,668740933860443,981.79370117
public,668740933851693,981.78698730
unfiltered,668740965110755,981.79473877
public,668740973851693,981.78698730
unfiltered,668740996361016,981.79571533
unfiltered,668741027610495,981.79553223
public,668741013851693,981.78723145
public,668741053851693,981.78729248
unfiltered,668741058862526,981.79522705
unfiltered,668741090110703,981.79541016
unfiltered,668741121364922,981.79547119
public,668741093851693,981.78729248
unfiltered,668741152610755,981.79571533
public,668741133851693,981.78759766
public,668741173851693,981.78765869
unfiltered,668741183861745,981.79492188
unfiltered,668741215106016,981.79327393
public,668741213851693,981.78814697
unfiltered,668741246361276,981.79205322
public,668741253851693,981.78814697
unfiltered,668741277615391,981.79101563
public,668741293851693,981.78826904
unfiltered,668741308860182,981.78924561
public,668741333851693,981.78833008
unfiltered,668741340116172,981.78869629
unfiltered,668741371360443,981.78912354
unfiltered,668741402614609,981.78967285
public,668741373851693,981.78833008
unfiltered,668741433860391,981.78961182
public,668741413851693,981.78833008
public,668741453851693,981.78833008
unfiltered,668741465119818,981.78851318
unfiltered,668741496366432,981.78814697
public,668741493851693,981.78833008
unfiltered,668741527616172,981.78875732
unfiltered,668741558867526,981.78912354
public,668741533851693,981.78851318
public,668741573851693,981.78857422
unfiltered,668741590141745,981.78802490
unfiltered,668741621368516,981.78826904
public,668741613851693,981.78857422
unfiltered,668741652618516,981.78930664
unfiltered,668741683868516,981.78820801
public,668741653851693,981.78881836
public,668741693851693,981.78881836
unfiltered,668741715118516,981.78820801
unfiltered,668741746368255,981.78887939
public,668741733851693,981.78881836
public,668741773851693,981.78881836
unfiltered,668741777618203,981.78912354
unfiltered,668741808869557,981.79077148
unfiltered,668741840118516,981.79119873
public,668741813851693,981.78887939
unfiltered,668741871368516,981.78979492
public,668741853851693,981.78912354
public,668741893851693,981.78912354
unfiltered,668741902612005,981.78765869
unfiltered,668741933862526,981.78631592
public,668741933851693,981.78912354
unfiltered,668741965111484,981.78662109
unfiltered,668741996331641,981.78662109
public,668741973851693,981.78912354
unfiltered,668742027611536,981.78680420
public,668742013851693,981.78912354
unfiltered,668742058864609,981.78851318
public,668742053851693,981.78912354
unfiltered,668742090110443,981.78820801
unfiltered,668742121364870,981.78692627
public,668742093851693,981.78912354
unfiltered,668742152610495,981.78784180
public,668742133851693,981.78912354
public,668742173851693,981.78912354
unfiltered,668742183860963,981.78930664
unfiltered,668742215110703,981.78961182
public,668742213851693,981.78918457
unfiltered,668742246365651,981.78851318
unfiltered,668742277611797,981.78717041
public,668742253851693,981.78918457
unfiltered,668742308860755,981.78607178
public,668742293851693,981.78918457
unfiltered,668742340110443,981.78680420
public,668742333851693,981.78918457
unfiltered,668742371360755,981.78784180
unfiltered,668742402609713,981.78845215
public,668742373851693,981.78918457
unfiltered,668742433861224,981.78881836
public,668742413851693,981.78918457
